name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Diamond Decorators Palakkad,Wedding Service,Palakkad,919895049501.0,5.0,20.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Studio Square - LED Wall,Event Technology Service,Palakkad,919495529751.0,5.0,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Queens Beauty Parlour,Beauty Parlour,Munnar,919446717970.0,4.5,29.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mummy & Me Beauty World,Beauty Parlour,Varkala,919567406606.0,4.6,35.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ROSE PETALS Beauty Salon Palachira,Beauty Parlour,Vettoor-cherunniyoor,,4.9,193.0,,,,none,,,83,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Priyas Simple Ladies Beauty Parlour,Beauty Parlour,Peramangalam,919961122377.0,5.0,28.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sreshta Makeup,Make-up Artist,Ernakulam,919747690014.0,4.9,31.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MARY MATHA STAGE DECORATION,Event Planner,Konnithazham,918078483063.0,5.0,31.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Agnamariya Beauty Parlour,Beauty Parlour,,919495890305.0,4.6,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ann Mariya Caterers & Event Planners,Caterer,Thidanad,919961161691.0,4.5,21.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Escado Gents Beauty Studio,Beauty Parlour,,919745144213.0,4.6,27.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Address Villa,Wedding Venue,Kasaragod,919895695634.0,4.3,100.0,,,,none,,,83,702000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hashtag Wedding Decors,Event Planner,,917019999308.0,4.8,30.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Red Rose Events,Wedding Service,,919447020960.0,5.0,37.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bespire Event Management,Event Management Company,Thiruvalla,917510489320.0,4.8,29.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Rija'z Makeup Studio & Beauty Salon - Beauty Parlour Kothamangalam, Bridal Makeup, Beauty Parlour Institute",Make-up Artist,Ernakulam,919946990644.0,4.8,24.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vismayam Spa Clinic And Bridal Make-up Studio,Beauty Parlour,Pudussery,917907032651.0,4.9,36.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aambro Wedding Films,Wedding Photographer,Malappuram,917306738806.0,4.6,26.0,,,,none,,,83,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Glow & Go Bridal Studio,Make-up Artist,,917092473718.0,4.9,27.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Velvet Vipes Beauty Hub And Makup Studio,Make-up Artist,Bharananganam,918113843510.0,4.7,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sojas Ladies Beautyparlour Rajesh Nenmmara's HD Bridal Make-up Studio,Beauty Parlour,Vadakkencherry,919447381798.0,4.9,42.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
AJ Events And Decorations,Event Management Company,Ramakkalmedu,919961264463.0,4.9,28.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sreechakra Events,Wedding Planner,Vallichira,919447013657.0,4.7,22.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
United Events Factory & Vivid Lights,Event Management Company,Ramapuram,918136812682.0,5.0,30.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
U Shine Bridal Make-up & Beauty Parlour,Beauty Parlour,,917034253283.0,4.9,28.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Destination Wedby Vintage,Wedding Planner,Thodupuzha,,5.0,115.0,,,,none,,,83,1462500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zarah Makeup Artistry,Beauty Parlour,Podimattam,916282807993.0,4.7,20.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Roopa Bridal Makeover Studio,Beauty Parlour,Ettumanoor,918590775499.0,4.7,38.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Unique Touch Bridal Makeover,Beauty Parlour,Kattappana,919747110425.0,5.0,37.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Maha Deva Flower & Event,Flower Designer,Pathanamthitta,919744885737.0,4.6,40.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lemon Dropz Events,Event Management Company,Poozhikad,919946249961.0,4.9,33.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kanmashi Bridal Makeup,Make-up Artist,Kattappana,919497714999.0,5.0,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Busy Bee Bridal Villa,Beauty Parlour,Thodupuzha,918921567377.0,4.8,32.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LANCIYA Designs & Makeup Studio,Beauty Parlour,Parathode,919744882808.0,4.6,22.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rg Makeup Artistry,Beauty Parlour,Ernakulam,917306453584.0,5.0,42.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lijitha Makeup Artist,Make-up Artist,Ernakulam,919497675537.0,5.0,32.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rema Leriza Makeup Studio & Salon,Make-up Artist,Ernakulam,,4.9,104.0,,,,none,,,83,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Premier Event Management,Event Management Company,Karunagappalli,919755855655.0,4.8,43.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Partystore Events,Event Planner,Neduvathoor,919447524108.0,4.9,33.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thampuratty Event Planners & Caters,Event Management Company,Perinad PO,919526193173.0,5.0,30.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LIVE ON EVENTS,Event Planner,Kollam,917736790204.0,5.0,27.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Classic Events And Wedding Planners,Event Management Company,Anchalummood,919744702877.0,4.9,33.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ICONIC BEAUTY PARLOUR,Beauty Parlour,Adimali,919526992154.0,4.7,32.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Anju's Makeup Artistry Lounge,Beauty Parlour,Kalamboor Chira,917558941817.0,5.0,30.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SOJINAS GLAM HAVEN MAKEUP STUDIO,Make-up Artist,Thodupuzha,919447741904.0,4.9,45.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Evam Event Planners,Event Management Company,Guruvayur,919946637535.0,4.5,26.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DC Wedding Planners - Photography And Videography,Photography Service,Alappuzha,918891369469.0,4.9,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ZED Events,Event Management Company,Kollam,919633114650.0,5.0,40.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jini Sujith Makeup Artist,Make-up Artist,Ernakulam,918289803776.0,5.0,37.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
B3 Makeup Studio,Make-up Artist,Palakkad,919567756880.0,5.0,29.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SUJI'S BRIDAL MAKEUP STUDIO,Make-up Artist,,919539060166.0,4.9,27.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Inout Stories,Photography Service,,919995822252.0,4.8,22.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SUIT GALLERY BATHERY,Wedding Dress Rental Service,Sultan Bathery,919961908402.0,5.0,27.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Opera Kitchen - Restaurant & Catering,Event Management Company,Kunnathidavaka,917034551115.0,4.5,27.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sugarfills,Gift Shop,Manjeri,919048444453.0,4.4,170.0,,,,none,,,83,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
WELLTREAT CATERERS | Catering Service Vadakkencherry,Caterer,,,4.9,163.0,,,,none,,,83,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Pereppadan's Food Court Caterers & Events,Caterer,Chalakudy,919961520999.0,4.4,108.0,,,,none,,,83,234000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Estofa Events,Event Management Company,Thanniyam,919946552553.0,4.5,22.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Wedding Planner Events,Event Management Company,Kodungallur,918891222438.0,5.0,46.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kakkassery Jewellery,Jewelry Store,Guruvayur,919847916992.0,4.9,22.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Eden Flowers Munnar,Flower Designer,Munnar,918848201579.0,5.0,30.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Everglow Makeover,Beauty Parlour,Kannur,919995849043.0,4.7,34.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeup_by_krishara,Make-up Artist,Varam,918304939133.0,4.8,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mcntoish Beauty Studio,Beauty Parlour,Supplyco Building Thazhe Chovva,917907683801.0,5.0,48.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
V.M Events And Caterers,Caterer,Varkala,919846393249.0,5.0,48.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Elan Beauty World,Beauty Parlour,Alappuzha,918891260460.0,4.8,28.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Yacobian Hall,Wedding Venue,Ernakulam,914842430361.0,4.3,132.0,,,,none,,,83,702000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mizpah Makeup Studio,Beauty Parlour,Thodupuzha,918289986721.0,5.0,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
N.H.CATERERS,Catering Food And Drink Supplier,Aroor,919847253024.0,4.8,33.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SALALA EVENTS (AJMAL SALALA EVENTS),Event Management Company,Kannanalloor,919072030400.0,5.0,27.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ummini Thankam Jewellery Rentals,Jewelry Store,Mayyanad,916282054376.0,5.0,29.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aiswarya Wedding Planners Vandanam,Event Management Company,Vandanam,917559019652.0,4.6,20.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Suguna Flower Store,Florist,Alappuzha,919895047270.0,4.8,33.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
POSH MAKEUP STUDIO,Beauty Parlour,Nettithozhu,918590811454.0,4.6,24.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
